date,open,high,low,close,volume,ticker
2025-10-27,25.3,25.55,24.95,25.0,10208700,ACB
2025-10-28,25.1,25.4,25.05,25.4,10305300,ACB
2025-10-29,25.4,25.55,25.3,25.4,6350700,ACB
2025-10-30,25.5,25.7,25.0,25.1,9309300,ACB
2025-10-31,25.3,25.5,25.05,25.5,12748200,ACB
2025-11-03,25.4,25.9,25.3,25.45,13864900,ACB
2025-11-04,25.45,26.1,25.4,26.0,17972000,ACB
2025-11-05,25.8,25.9,25.55,25.6,6212200,ACB
2025-11-06,25.55,25.7,25.3,25.3,6525200,ACB
2025-11-07,25.25,25.3,24.85,24.9,12107200,ACB
2025-11-10,24.9,25.2,24.7,24.8,7222900,ACB
2025-11-11,24.85,25.05,24.8,24.85,6962300,ACB
2025-11-12,25.0,25.2,24.8,25.2,6319100,ACB
2025-11-13,25.2,25.2,25.0,25.1,5637200,ACB
2025-11-14,25.1,25.1,24.9,24.95,6763400,ACB
2025-11-17,25.0,25.15,24.95,25.15,3945100,ACB
2025-11-18,25.2,25.4,25.05,25.1,6387000,ACB
2025-11-19,25.15,25.15,24.85,24.9,5994400,ACB
2025-11-20,25.0,25.0,24.8,24.8,6153200,ACB
2025-11-21,24.75,24.85,24.6,24.7,7299200,ACB
2025-11-24,24.7,24.85,24.6,24.6,7081700,ACB
2025-11-25,24.65,24.7,24.1,24.2,15856700,ACB
2025-11-26,24.2,24.4,24.15,24.2,9003200,ACB
2025-11-27,24.45,24.5,24.3,24.35,7791600,ACB
2025-11-28,24.35,24.45,24.25,24.25,5358800,ACB
2025-12-01,24.3,24.35,24.0,24.0,9243000,ACB
2025-12-02,24.05,24.15,23.85,23.95,15503200,ACB
2025-12-03,24.0,24.55,24.0,24.45,16051700,ACB
2025-12-04,24.55,25.0,24.5,24.9,12219800,ACB
2025-12-05,24.9,25.0,24.35,24.35,8994300,ACB
2025-12-08,24.25,24.45,24.2,24.2,4935600,ACB
2025-12-09,24.2,24.25,24.0,24.1,11326500,ACB
2025-12-10,24.15,24.3,24.05,24.1,5460100,ACB
2025-12-11,24.25,24.25,23.95,23.95,7525800,ACB
2025-12-12,24.05,24.1,23.5,23.5,13924900,ACB
2025-12-15,23.5,23.6,23.45,23.55,9317100,ACB
2025-12-16,23.55,24.8,23.45,24.0,9830200,ACB
2025-12-17,24.05,24.15,23.9,24.0,6430600,ACB
2025-12-18,24.0,24.0,23.8,23.85,3558000,ACB
2025-12-19,23.9,24.05,23.85,23.9,3538700,ACB
2025-12-22,24.0,24.45,23.9,24.3,10013100,ACB
2025-12-23,24.45,24.6,23.95,24.2,8578300,ACB
2025-12-24,24.15,24.45,23.95,24.3,8709200,ACB
2025-12-25,24.3,24.6,24.0,24.0,7250600,ACB
2025-12-26,23.9,24.05,23.65,23.9,7831900,ACB
2025-12-29,23.85,24.1,23.8,24.0,3770400,ACB
2025-12-30,24.0,24.2,23.9,24.1,5337300,ACB
2025-12-31,24.15,24.25,23.9,24.0,5932900,ACB
2026-01-05,24.0,24.1,23.85,24.0,8986200,ACB
2026-01-06,24.05,24.1,23.75,24.0,12736300,ACB
2026-01-07,24.2,24.75,24.1,24.65,22731900,ACB
2026-01-08,24.75,25.05,24.5,24.55,24925700,ACB
2026-01-09,24.7,24.95,24.5,24.55,16460000,ACB
2026-01-12,24.65,25.5,24.65,25.5,22302500,ACB
2026-01-13,25.7,25.8,24.9,24.9,24138300,ACB
2026-01-14,25.0,25.15,24.5,24.65,19456100,ACB
2026-01-15,24.85,24.9,24.55,24.9,14169900,ACB
2026-01-16,25.0,25.1,24.65,24.85,10941400,ACB
2026-01-19,24.9,25.15,24.75,25.1,10927600,ACB
2026-01-20,25.1,25.3,25.0,25.05,18384900,ACB
