symbol,date,open,high,low,close,volume
VIC,2023-02-10,26750,27150,26300,27000,1696000
VIC,2023-02-13,26550,26800,26250,26700,1405200
VIC,2023-02-14,26550,26550,25400,26450,3116200
VIC,2023-02-15,26350,26450,25450,26450,3345700
VIC,2023-02-16,26500,26850,25700,26700,3240500
VIC,2023-02-17,26700,26750,26100,26750,1871500
VIC,2023-02-20,26650,27500,26500,27050,1515200
VIC,2023-02-21,27100,27350,26850,27150,1502600
VIC,2023-02-22,26750,26800,26200,26500,2557800
VIC,2023-02-23,26400,26550,25550,26500,2387100
VIC,2023-02-24,26050,26450,25850,26450,2206500
VIC,2023-02-27,26000,26250,25700,26250,1389900
VIC,2023-02-28,26250,26500,26000,26300,912500
VIC,2023-03-01,26000,26650,25800,26350,794700
VIC,2023-03-02,26250,26650,26150,26400,769300
VIC,2023-03-03,26400,26500,26100,26350,785900
VIC,2023-03-06,26350,26650,26050,26300,1569800
VIC,2023-03-07,26500,26600,26200,26350,1442300
VIC,2023-03-08,26100,26650,26100,26500,831900
VIC,2023-03-09,26500,26800,26300,26500,1037300
VIC,2023-03-10,26500,26650,26250,26550,899800
VIC,2023-03-13,26550,26700,26250,26650,996800
VIC,2023-03-14,26600,26600,26300,26500,1019000
VIC,2023-03-15,26500,27000,26500,27000,1177700
VIC,2023-03-16,27000,27850,26500,26650,3155600
VIC,2023-03-17,26950,27000,26200,26600,3121500
VIC,2023-03-20,26500,26600,25700,26400,3362300
VIC,2023-03-21,26400,26700,25800,26400,1766700
VIC,2023-03-22,26300,26450,26050,26150,965900
VIC,2023-03-23,26100,26400,26050,26350,1254600
VIC,2023-03-24,26400,26850,26250,26600,722200
VIC,2023-03-27,26650,26900,26400,26700,608100
VIC,2023-03-28,26650,26800,26600,26600,718100
VIC,2023-03-29,26750,26800,26450,26700,475600
VIC,2023-03-30,26750,27450,26700,27100,935600
VIC,2023-03-31,26800,27600,26800,27500,2619400
VIC,2023-04-03,27950,29400,27800,28850,4605300
VIC,2023-04-04,29250,29350,28500,28550,1708000
VIC,2023-04-05,28350,28350,27500,28000,1869100
VIC,2023-04-06,28200,28200,27400,27650,1788200
VIC,2023-04-07,27500,27500,26700,27200,2311500
VIC,2023-04-10,27250,27300,26650,26750,1777500
VIC,2023-04-11,26850,26850,26400,26750,1534300
VIC,2023-04-12,26650,26750,26300,26300,2696100
VIC,2023-04-13,26550,26750,26350,26400,1628400
VIC,2023-04-14,26600,26750,26350,26400,1324900
VIC,2023-04-17,26450,26500,26200,26300,1237500
VIC,2023-04-18,26450,26450,26200,26300,1260900
VIC,2023-04-19,26300,26350,26150,26300,1746300
VIC,2023-04-20,26250,26350,26100,26300,1217400
VIC,2023-04-21,26300,26350,26050,26100,1086400
VIC,2023-04-24,26350,26350,26100,26150,888100
VIC,2023-04-25,26400,26400,25900,25950,1834700
VIC,2023-04-26,26200,26200,25850,26000,1305700
VIC,2023-04-27,25900,25900,25350,25500,2897300
VIC,2023-04-28,25300,25800,25300,25650,1404000
VIC,2023-05-04,26050,26050,25550,25700,1226800
VIC,2023-05-05,25450,25700,25300,25400,1172000
VIC,2023-05-08,25350,25450,25250,25300,1004800
VIC,2023-05-09,25450,25500,25200,25300,1023000
VIC,2023-05-10,25400,25400,25200,25350,911300
VIC,2023-05-11,25350,25350,25150,25250,1014700
VIC,2023-05-12,25350,25950,25250,25850,1982700
VIC,2023-05-15,27450,27450,27000,27250,4369700
VIC,2023-05-16,27300,27400,26400,26500,2430100
VIC,2023-05-17,26450,26900,26250,26600,2168200
VIC,2023-05-18,26800,26900,26500,26550,1931700
VIC,2023-05-19,26700,26700,26050,26250,1784500
VIC,2023-05-22,26250,26350,25950,26100,1721400
VIC,2023-05-23,26100,26750,26100,26150,1951100
VIC,2023-05-24,26400,26400,26150,26300,1290300
VIC,2023-05-25,26300,26350,26100,26300,1453500
VIC,2023-05-26,26200,26250,26000,26000,1593300
VIC,2023-05-29,26000,26450,26000,26350,1381300
VIC,2023-05-30,26350,26450,26150,26200,1315000
VIC,2023-05-31,26200,26200,26000,26000,2432000
VIC,2023-06-01,26000,26100,25800,26000,1526900
VIC,2023-06-02,26000,26150,25950,26000,1731400
VIC,2023-06-05,26050,26250,26000,26050,1824300
VIC,2023-06-06,26100,26600,26100,26600,2120200
VIC,2023-06-07,26650,26800,26300,26400,1656100
VIC,2023-06-08,26400,26500,26200,26200,1436100
VIC,2023-06-09,26250,26300,26100,26150,819000
VIC,2023-06-12,26250,26700,26250,26700,1711500
VIC,2023-06-13,26850,27150,26650,27050,2112100
VIC,2023-06-14,27050,27350,26900,26900,2242800
VIC,2023-06-15,26900,27250,26650,26750,2114700
VIC,2023-06-16,26900,27000,26300,26750,3878900
VIC,2023-06-19,26900,26900,26050,26050,2316600
VIC,2023-06-20,26000,26250,25950,26000,1464500
VIC,2023-06-21,26050,26200,25850,26200,2070400
VIC,2023-06-22,26350,26400,26000,26200,1626300
VIC,2023-06-23,26050,26150,25950,26000,2178900
VIC,2023-06-26,26050,26350,25950,26100,1524700
VIC,2023-06-27,26100,26500,26100,26200,2488300
VIC,2023-06-28,26300,26350,26000,26100,1893500
VIC,2023-06-29,26100,26200,25900,25900,1628300
VIC,2023-06-30,25900,25950,25500,25500,1743900
VIC,2023-07-03,25750,25850,25550,25550,1866100
VIC,2023-07-04,25750,25750,25550,25650,1359600
VIC,2023-07-05,25700,25800,25450,25500,2479200
VIC,2023-07-06,25500,25700,25200,25200,2599600
VIC,2023-07-07,25250,25300,25000,25050,2941600
VIC,2023-07-10,25250,25600,25100,25450,3345300
VIC,2023-07-11,25500,25650,25400,25400,1927900
VIC,2023-07-12,25550,25950,25400,25700,2295600
VIC,2023-07-13,25750,26000,25600,25750,1894000
VIC,2023-07-14,25900,25900,25500,25700,2013700
VIC,2023-07-17,25800,26550,25700,26450,4605500
VIC,2023-07-18,26500,26550,26300,26350,2091900
VIC,2023-07-19,26450,26450,26050,26050,1816000
VIC,2023-07-20,26050,26300,25800,26000,1893800
VIC,2023-07-21,26000,26150,25800,26050,2324800
VIC,2023-07-24,26100,26300,25900,26000,2621700
VIC,2023-07-25,26050,26100,25750,25750,3804000
VIC,2023-07-26,25700,25950,25500,25500,4119700
VIC,2023-07-27,25500,25750,25400,25550,3932500
VIC,2023-07-28,25550,25800,25450,25750,3550200
VIC,2023-07-31,27550,27550,27300,27550,10561900
VIC,2023-08-01,29400,29450,29000,29450,12259300
VIC,2023-08-02,29500,29950,29050,29150,12347800
VIC,2023-08-03,29150,29750,29000,29100,7522800
VIC,2023-08-04,29500,31100,29500,31100,21210800
VIC,2023-08-07,31750,32150,31200,31950,8090300
VIC,2023-08-08,32000,33750,31800,33500,11056400
VIC,2023-08-09,33500,33900,32850,32900,9768400
VIC,2023-08-10,33150,34200,33050,33950,7897700
VIC,2023-08-11,36300,36300,36050,36300,23093100
VIC,2023-08-14,37450,37700,35750,36650,12704000
VIC,2023-08-15,36500,36650,35350,35350,14765300
VIC,2023-08-16,37800,37800,37700,37800,19414900
VIC,2023-08-17,37800,38300,35950,35950,22232600
VIC,2023-08-18,34550,35000,33450,33450,26621900
VIC,2023-08-21,33000,33050,31650,32900,22403700
VIC,2023-08-22,33500,33550,31400,32250,13120800
VIC,2023-08-23,34500,34500,32500,32500,20341500
VIC,2023-08-24,32850,32900,31300,32100,16616200
VIC,2023-08-25,32600,33350,31650,31750,17900300
VIC,2023-08-28,32500,33350,32250,32350,16715600
VIC,2023-08-29,32850,32950,31600,31700,20650300
VIC,2023-08-30,31500,31500,30300,31000,24550800
VIC,2023-08-31,31250,32049,31000,31050,14984700
VIC,2023-09-05,31250,31950,30850,31150,13059500
VIC,2023-09-06,31200,31250,30400,30800,19411000
VIC,2023-09-07,31000,31250,30400,30400,16127800
VIC,2023-09-08,30250,30300,29550,29550,28220800
VIC,2023-09-11,30050,30700,29550,29550,16362000
VIC,2023-09-12,29900,30250,29550,30150,15067200
VIC,2023-09-13,30400,30700,29550,29600,16321000
VIC,2023-09-14,29550,29650,27750,27750,26861000
VIC,2023-09-15,28000,28150,26600,26800,18952400
VIC,2023-09-18,26800,26800,26200,26500,11462100
VIC,2023-09-19,26750,26950,25750,25850,12789300
VIC,2023-09-20,26000,26750,25850,26750,11801500
VIC,2023-09-21,26900,26900,26100,26100,8502600
VIC,2023-09-22,25750,25800,24900,25000,17451900
VIC,2023-09-25,25050,25200,23250,23250,16835400
VIC,2023-09-26,23000,23380,22280,22500,15113400
VIC,2023-09-27,22300,22630,22030,22600,8890400
VIC,2023-09-28,22600,22650,22050,22500,6887100
VIC,2023-09-29,22600,24080,22580,23430,13568000
VIC,2023-10-02,23500,23780,23250,23450,5084800
VIC,2023-10-03,22950,23000,21930,22250,12896800
VIC,2023-10-04,22250,23150,22030,23050,6718300
VIC,2023-10-05,23100,23200,22400,22800,5358200
VIC,2023-10-06,22950,23130,22500,22980,6192900
VIC,2023-10-09,23000,23030,22600,22600,4889700
VIC,2023-10-10,22800,23080,22450,22450,5861600
VIC,2023-10-11,22530,22730,22500,22730,3629700
VIC,2023-10-12,23000,23650,22900,23250,7710800
VIC,2023-10-13,23050,23230,22780,23050,5057900
VIC,2023-10-16,23030,23030,22500,22500,4839400
VIC,2023-10-17,22500,22580,22000,22000,4845000
VIC,2023-10-18,22030,22280,20750,21900,8869200
VIC,2023-10-19,21900,21950,21200,21600,5382400
VIC,2023-10-20,21500,21680,20930,21680,5953100
VIC,2023-10-23,21680,21700,21300,21700,4900400
VIC,2023-10-24,21600,21750,21450,21730,2821800
VIC,2023-10-25,22100,22650,21930,22350,6225600
VIC,2023-10-26,21450,21480,20800,20800,15106800
VIC,2023-10-27,20830,20900,19350,20800,13998100
VIC,2023-10-30,20650,20780,19880,20750,6062800
VIC,2023-10-31,20530,20780,20230,20250,5938400
VIC,2023-11-01,19850,20250,19730,20200,4618900
VIC,2023-11-02,20250,20750,19830,20730,6047500
VIC,2023-11-03,20850,21050,20630,20800,4094900
VIC,2023-11-06,20980,21150,20830,21050,4294000
VIC,2023-11-07,20900,21080,20630,21030,4222000
VIC,2023-11-08,21100,21530,20930,21500,4749500
VIC,2023-11-09,22000,22850,22000,22700,7308000
VIC,2023-11-10,22500,22600,22200,22480,5103200
VIC,2023-11-13,22530,22530,22230,22400,3953800
VIC,2023-11-14,22480,22750,22250,22480,3845100
VIC,2023-11-15,22700,22800,22450,22700,6206500
VIC,2023-11-16,22700,22700,22430,22550,2341300
VIC,2023-11-17,22600,22600,21080,21100,11573200
VIC,2023-11-20,20450,21400,20450,21350,4304300
VIC,2023-11-21,21530,21580,21030,21300,2852100
VIC,2023-11-22,21480,21500,20930,21000,3797800
VIC,2023-11-23,21000,21300,20650,20650,3301600
VIC,2023-11-24,20680,20750,20300,20680,3524600
VIC,2023-11-27,20650,21100,20650,20930,2794800
VIC,2023-11-28,20930,21250,20800,21200,2472300
VIC,2023-11-29,21200,21330,21150,21280,2051700
VIC,2023-11-30,21250,21430,20880,20880,3466400
VIC,2023-12-01,21030,21100,20930,21050,2301700
VIC,2023-12-04,21050,21500,21050,21480,3571300
VIC,2023-12-05,21480,21580,21300,21400,3626700
VIC,2023-12-06,21250,21500,21250,21400,2341200
VIC,2023-12-07,21400,21600,20950,21400,4453200
VIC,2023-12-08,21300,21530,21280,21480,2652300
VIC,2023-12-11,21630,22180,21630,22030,5292200
VIC,2023-12-12,22030,22200,22000,22130,2774200
VIC,2023-12-13,22050,22180,21600,21950,3973900
VIC,2023-12-14,21980,22030,21730,21900,3042800
VIC,2023-12-15,21850,21980,21530,21850,6066700
VIC,2023-12-18,21850,21980,21530,21600,2345200
VIC,2023-12-19,21650,21650,21150,21600,2813900
VIC,2023-12-20,21480,21730,21430,21630,1760100
VIC,2023-12-21,21500,21650,21400,21600,1890500
VIC,2023-12-22,21600,21680,21380,21580,2001100
VIC,2023-12-25,21550,21780,21500,21700,1977500
VIC,2023-12-26,21700,21880,21680,21780,1763700
VIC,2023-12-27,21830,21980,21800,21800,1848500
VIC,2023-12-28,21800,22300,21800,22230,4070700
VIC,2023-12-29,22330,22430,22230,22300,2168900
VIC,2024-01-02,22480,22480,22000,22000,2281300
VIC,2024-01-03,21750,22080,21750,22080,2275100
VIC,2024-01-04,22080,22200,21900,22080,2337800
VIC,2024-01-05,22080,22100,21950,22050,1481600
VIC,2024-01-08,22230,22380,22050,22180,2534400
VIC,2024-01-09,22150,22200,21950,21950,1604800
VIC,2024-01-10,21950,22030,21600,21800,2675700
VIC,2024-01-11,21800,22000,21700,21830,1666100
VIC,2024-01-12,21750,21750,21350,21500,2966600
VIC,2024-01-15,21750,21750,21530,21530,1456300
VIC,2024-01-16,21500,21630,21430,21580,1436500
VIC,2024-01-17,21580,21730,21480,21600,1878300
VIC,2024-01-18,21500,21750,21500,21680,1725100
VIC,2024-01-19,21680,21730,21580,21650,2905400
VIC,2024-01-22,21750,21750,21580,21650,1691900
VIC,2024-01-23,21700,21700,21450,21550,2211000
VIC,2024-01-24,21600,21630,21450,21580,1693500
VIC,2024-01-25,21550,21550,21400,21400,1155300
VIC,2024-01-26,21350,21500,21330,21400,1807600
VIC,2024-01-29,21400,21430,21200,21330,1816400
VIC,2024-01-30,21330,21400,21250,21350,1332900
VIC,2024-01-31,21350,21400,21050,21250,2738900
VIC,2024-02-01,21230,21250,21030,21180,2196100
VIC,2024-02-02,21180,21250,21030,21050,1981500
VIC,2024-02-05,21100,21100,20900,21100,2692400
VIC,2024-02-06,21130,21180,20950,21150,1594700
VIC,2024-02-07,21150,21200,21000,21200,1596000
VIC,2024-02-15,21250,21400,21100,21280,1934700
VIC,2024-02-16,21280,22080,21250,21980,4992200
VIC,2024-02-19,22150,23500,22150,23500,16636900
VIC,2024-02-20,24000,24680,23950,24250,8974900
VIC,2024-02-21,24280,24280,23550,23630,6649000
VIC,2024-02-22,23630,23850,23500,23800,4022500
VIC,2024-02-23,23980,23980,22600,22600,9877200
VIC,2024-02-26,22680,22880,22150,22300,5089400
VIC,2024-02-27,22400,22830,22180,22580,4367500
VIC,2024-02-28,22950,23200,22630,22800,3369700
VIC,2024-02-29,23000,23080,22500,22500,4017000
VIC,2024-03-01,22500,22800,22430,22630,2982700
VIC,2024-03-04,22650,22880,22580,22630,3738900
VIC,2024-03-05,22600,22750,22500,22650,3151800
VIC,2024-03-06,22650,23430,22600,22650,4652500
VIC,2024-03-07,22800,22930,22680,22800,2466500
VIC,2024-03-08,23000,23000,22400,22400,3896700
VIC,2024-03-11,22450,22630,22180,22180,3451600
VIC,2024-03-12,22180,22300,22030,22080,2836600
VIC,2024-03-13,22130,22500,22050,22500,2238600
VIC,2024-03-14,22600,23430,22500,22980,6021400
VIC,2024-03-15,22950,23000,22200,22200,4813400
VIC,2024-03-18,22430,23100,21950,23050,7732700
VIC,2024-03-19,23100,23650,22800,23500,7828400
VIC,2024-03-20,23400,23500,22900,23250,4695000
VIC,2024-03-21,23250,23430,22950,23250,3525800
VIC,2024-03-22,23250,23350,23030,23300,5198400
VIC,2024-03-25,23300,23700,23080,23430,4738500
VIC,2024-03-26,23500,23600,23300,23530,3479000
VIC,2024-03-27,23530,23650,23350,23530,4203100
VIC,2024-03-28,23530,23980,23450,23800,4639100
VIC,2024-03-29,23930,23950,23650,23830,3524600
VIC,2024-04-01,23830,24050,23680,23930,4451800
VIC,2024-04-02,23500,23950,23250,23900,4818000
VIC,2024-04-03,23750,23930,23600,23880,4260400
VIC,2024-04-04,23630,23980,23630,23930,4122100
VIC,2024-04-05,23730,23980,23650,23900,3382700
VIC,2024-04-08,24000,24000,23680,23850,2948500
VIC,2024-04-09,23800,23850,23500,23850,3502300
VIC,2024-04-10,23850,24330,23830,24250,5161600
VIC,2024-04-11,24130,24280,23880,24150,3397900
VIC,2024-04-12,24180,24350,24080,24230,3009600
VIC,2024-04-15,24000,24100,23000,23500,5597200
VIC,2024-04-16,23500,23500,22330,23200,4793200
VIC,2024-04-17,23250,23250,22250,22500,3009600
VIC,2024-04-19,21800,22000,21300,21300,3674400
VIC,2024-04-22,21330,21500,20850,21000,3217600
VIC,2024-04-23,21230,21230,20500,20500,2696100
VIC,2024-04-24,20550,20980,20550,20800,1583300
VIC,2024-04-25,20850,21180,20650,21000,1517500
VIC,2024-04-26,20980,22230,20950,22230,2697700
VIC,2024-05-02,22000,22200,21800,22200,1596500
VIC,2024-05-03,22300,22450,22000,22230,1315200
VIC,2024-05-06,22230,22380,21930,22380,1524400
VIC,2024-05-07,22680,22680,22250,22500,1053500
VIC,2024-05-08,22550,22700,22150,22700,1713400
VIC,2024-05-09,22700,23000,22530,22700,1415400
VIC,2024-05-10,22700,22850,22250,22500,1166900
VIC,2024-05-13,22650,22680,22180,22500,1711800
VIC,2024-05-14,24050,24050,23030,23030,5263900
VIC,2024-05-15,23100,23380,23000,23180,1357800
VIC,2024-05-16,23300,23580,23100,23380,2782500
VIC,2024-05-17,23380,23450,23130,23430,2168200
VIC,2024-05-20,23500,23780,23180,23350,3224900
VIC,2024-05-21,23500,23850,23230,23230,3335500
VIC,2024-05-22,23180,23450,22750,22750,3149300
VIC,2024-05-23,22630,22950,22380,22780,2649700
VIC,2024-05-24,22580,22800,22080,22480,3715400
VIC,2024-05-27,22480,22630,22230,22530,1713000
VIC,2024-05-28,22500,22650,22230,22530,2253600
VIC,2024-05-29,22530,22600,22130,22200,2583100
VIC,2024-05-30,22200,22250,21580,21580,2387000
VIC,2024-05-31,21750,22300,21650,21780,1663200
VIC,2024-06-03,21900,22300,21900,21980,1537000
VIC,2024-06-04,22150,22280,22000,22050,1463500
VIC,2024-06-05,22050,22380,22050,22100,1611400
VIC,2024-06-06,22150,22180,21850,21850,1823500
VIC,2024-06-07,21950,22000,21600,21750,1681700
VIC,2024-06-10,21750,21950,21700,21730,1582400
VIC,2024-06-11,21650,21730,21280,21600,4835000
VIC,2024-06-12,21400,21750,21250,21650,2292500
VIC,2024-06-13,21650,21750,21450,21600,2144000
VIC,2024-06-14,21600,21630,21000,21000,2718400
VIC,2024-06-17,21300,21480,21000,21000,2059700
VIC,2024-06-18,21150,21480,21050,21050,1832400
VIC,2024-06-19,21180,21230,20730,20750,3271200
VIC,2024-06-20,20780,20900,20680,20730,2357100
VIC,2024-06-21,20730,20830,20580,20830,2683900
VIC,2024-06-24,20830,21150,20550,20550,2804500
VIC,2024-06-25,20580,21000,20580,20600,1597200
VIC,2024-06-26,20650,20850,20580,20600,1918500
VIC,2024-06-27,20550,20700,20500,20500,1312100
VIC,2024-06-28,20550,20680,20450,20600,1785000
VIC,2024-07-01,20700,20700,20530,20680,903300
VIC,2024-07-02,20700,20880,20650,20800,1493400
VIC,2024-07-03,20800,20830,20630,20680,1138000
VIC,2024-07-04,20750,20850,20650,20700,1214300
VIC,2024-07-05,20700,20730,20550,20700,1445400
VIC,2024-07-08,20700,20700,20180,20200,3503600
VIC,2024-07-09,20250,20480,20080,20400,2286700
VIC,2024-07-10,20480,20480,20300,20300,1235400
VIC,2024-07-11,20450,20880,20350,20550,2747000
VIC,2024-07-12,20850,21400,20830,20880,3312000
VIC,2024-07-15,20880,21130,20650,20680,966900
VIC,2024-07-16,20680,20850,20350,20530,1863400
VIC,2024-07-17,20500,20500,20080,20300,2651000
VIC,2024-07-18,20300,20300,20080,20280,2142300
VIC,2024-07-19,20350,20550,20150,20380,1748000
VIC,2024-07-22,20380,20500,20100,20380,1776000
VIC,2024-07-23,20380,20430,20200,20430,1446300
VIC,2024-07-24,20400,20500,20230,20450,1657400
VIC,2024-07-25,20650,21300,20430,20800,4336200
VIC,2024-07-26,20950,21080,20630,20800,1376600
VIC,2024-07-29,20800,20800,20380,20800,2665100
VIC,2024-07-30,20980,21100,20500,21100,2426200
VIC,2024-07-31,21150,21150,20780,21150,2598500
VIC,2024-08-01,21050,21150,20750,21050,3279200
VIC,2024-08-02,21080,21100,20400,21000,2214600
VIC,2024-08-05,20500,20830,20200,20650,3942800
VIC,2024-08-06,20750,20780,20280,20650,1722300
VIC,2024-08-07,20880,21750,20880,21180,5315500
VIC,2024-08-08,21030,21100,20830,20900,1543000
VIC,2024-08-09,20900,21000,20600,20600,2266900
VIC,2024-08-12,20550,20600,20300,20300,1806700
VIC,2024-08-13,20330,20600,20330,20350,1399600
VIC,2024-08-14,20380,20600,20380,20400,1377400
VIC,2024-08-15,20500,20580,20400,20400,1213500
VIC,2024-08-16,20450,20800,20450,20580,2307000
VIC,2024-08-19,20650,20780,20530,20580,1644900
VIC,2024-08-20,20580,21100,20500,20850,3036500
VIC,2024-08-21,20800,21000,20750,20930,1664500
VIC,2024-08-22,20930,21180,20780,20780,2379500
VIC,2024-08-23,20800,21000,20750,20780,1748500
VIC,2024-08-26,20830,21180,20830,21080,2497500
VIC,2024-08-27,21050,22550,21050,22550,12748800
VIC,2024-08-28,22750,23050,22200,22200,4933500
VIC,2024-08-29,22130,22400,22030,22100,3209900
VIC,2024-08-30,22280,22600,22100,22100,3398500
VIC,2024-09-04,21800,22150,21650,22000,3198700
VIC,2024-09-05,22280,22980,22200,22530,4519500
VIC,2024-09-06,22680,22680,22300,22330,2501900
VIC,2024-09-09,22100,22250,21730,21850,4810700
VIC,2024-09-10,21850,21950,21300,21500,4601800
VIC,2024-09-11,21330,21500,21050,21500,3098200
VIC,2024-09-12,21530,21630,21280,21450,2166600
VIC,2024-09-13,21450,21480,21250,21450,1526300
VIC,2024-09-16,21350,21800,21030,21030,2005200
VIC,2024-09-17,21030,21600,21030,21450,2237700
VIC,2024-09-18,21450,21650,21330,21330,2746900
VIC,2024-09-19,21430,21550,21380,21450,2240000
VIC,2024-09-20,21500,21830,21150,21150,3926500
VIC,2024-09-23,21450,21450,21180,21180,1713400
VIC,2024-09-24,21200,21330,21180,21280,1438700
VIC,2024-09-25,21380,21450,21200,21300,3721100
VIC,2024-09-26,21300,21550,21300,21300,2768500
VIC,2024-09-27,21450,21450,21230,21250,2740700
VIC,2024-09-30,21200,21300,21000,21000,2924300
VIC,2024-10-01,21030,21380,21030,21150,1914600
VIC,2024-10-02,21180,21200,21030,21030,1527200
VIC,2024-10-03,21050,21230,20680,20680,3460400
VIC,2024-10-04,20680,20680,20450,20500,2144700
VIC,2024-10-07,20550,20780,20430,20430,1652400
VIC,2024-10-08,20530,20530,20300,20450,2648700
VIC,2024-10-09,20530,20800,20500,20800,1210800
VIC,2024-10-10,20800,20830,20650,20700,1471200
VIC,2024-10-11,20700,20980,20680,20900,1709800
VIC,2024-10-14,21250,21700,21080,21080,4264900
VIC,2024-10-15,21130,21250,20780,20830,1847000
VIC,2024-10-16,20750,20900,20730,20750,1211100
VIC,2024-10-17,20880,20900,20730,20780,1030100
VIC,2024-10-18,20850,21100,20850,20900,1174800
VIC,2024-10-21,20930,21450,20930,21130,2219200
VIC,2024-10-22,21300,21300,21100,21100,2045600
VIC,2024-10-23,21350,22150,21350,21600,5014800
VIC,2024-10-24,21500,21550,21030,21030,2055400
VIC,2024-10-25,21100,21150,20780,20780,2047900
VIC,2024-10-28,20800,20880,20730,20730,1473100
VIC,2024-10-29,20750,20850,20650,20680,1285000
VIC,2024-10-30,20730,20850,20400,20500,2024200
VIC,2024-10-31,20700,20850,20530,20780,1827900
VIC,2024-11-01,20780,20800,20550,20600,1338600
VIC,2024-11-04,20700,20750,20530,20600,1345200
VIC,2024-11-05,20600,20650,20530,20650,963000
VIC,2024-11-06,20750,21000,20700,20900,1521600
VIC,2024-11-07,21000,21130,20850,20850,1172800
VIC,2024-11-08,20900,20900,20500,20530,2191200
VIC,2024-11-11,20530,20580,20330,20400,1944400
VIC,2024-11-12,20500,20750,20250,20280,2485900
VIC,2024-11-13,20430,20580,20250,20300,2043200
VIC,2024-11-14,20330,20650,20300,20350,1968300
VIC,2024-11-15,20330,20530,20280,20280,2309900
VIC,2024-11-18,20280,20430,20180,20200,1892700
VIC,2024-11-19,20200,20350,20180,20180,1858400
VIC,2024-11-20,20100,20330,20080,20180,1840800
VIC,2024-11-21,20180,20300,20150,20180,1991900
VIC,2024-11-22,20180,20430,20150,20230,1336300
VIC,2024-11-25,20230,20500,20230,20500,1915300
VIC,2024-11-26,20500,20650,20500,20530,1230800
VIC,2024-11-27,20530,20530,20380,20380,992200
VIC,2024-11-28,20550,20600,20350,20350,1116300
VIC,2024-11-29,20330,20380,20250,20250,1965400
VIC,2024-12-02,20280,20480,20150,20180,2064000
VIC,2024-12-03,20200,20300,20130,20200,1873300
VIC,2024-12-04,20200,20200,19900,20000,2491600
VIC,2024-12-05,20400,20500,20150,20430,3370100
VIC,2024-12-06,20430,21150,20380,20930,5327100
VIC,2024-12-09,21050,21430,20930,20930,3341600
VIC,2024-12-10,20930,20950,20600,20600,2352900
VIC,2024-12-11,20600,20700,20450,20650,2168100
VIC,2024-12-12,20650,20680,20450,20450,2147400
VIC,2024-12-13,20380,20450,20300,20400,1952200
VIC,2024-12-16,20400,20450,20300,20350,1159200
VIC,2024-12-17,20350,20400,20280,20280,1329900
VIC,2024-12-18,20280,20430,20280,20300,850100
VIC,2024-12-19,20150,20200,20050,20150,2486800
VIC,2024-12-20,20150,20250,20130,20250,1569200
VIC,2024-12-23,20250,20430,20250,20300,999700
VIC,2024-12-24,20250,20300,20180,20300,1333700
VIC,2024-12-25,20300,20530,20280,20330,1908100
VIC,2024-12-26,20350,20500,20330,20330,877500
VIC,2024-12-27,20350,20450,20280,20280,1497700
VIC,2024-12-30,20180,20300,20150,20280,1415300
VIC,2024-12-31,20280,20300,20150,20280,1784400
VIC,2025-01-02,20250,20280,20150,20280,1340500
VIC,2025-01-03,20280,20280,20080,20250,1729100
VIC,2025-01-06,20200,20250,20150,20250,1625900
VIC,2025-01-07,20150,20280,20100,20250,1965000
VIC,2025-01-08,20200,20280,20150,20250,925800
VIC,2025-01-09,20280,20500,20250,20380,1187900
VIC,2025-01-10,20380,20450,20200,20250,1104600
VIC,2025-01-13,19850,20180,19850,20150,1680700
VIC,2025-01-14,20100,20100,19900,20100,2326300
VIC,2025-01-15,20150,20180,20000,20130,874200
VIC,2025-01-16,20150,20330,20050,20230,1999800
VIC,2025-01-17,20250,20280,20130,20230,1173800
VIC,2025-01-20,20150,20230,20130,20200,646200
VIC,2025-01-21,20280,20280,20150,20230,1313500
VIC,2025-01-22,20250,20250,20050,20200,1135200
VIC,2025-01-23,20200,20330,20130,20200,1420100
VIC,2025-01-24,20130,20250,20100,20200,1387900
VIC,2025-02-03,20100,20150,19950,20030,1575100
VIC,2025-02-04,20030,20100,19930,20050,1440900
VIC,2025-02-05,20100,20230,20030,20030,1059300
VIC,2025-02-06,20180,20280,20030,20230,1314600
VIC,2025-02-07,20250,20350,20130,20330,1394900
VIC,2025-02-10,20180,20180,20000,20000,1534300
VIC,2025-02-11,20000,20050,19930,19980,1436000
VIC,2025-02-12,19980,20050,19950,19950,940900
VIC,2025-02-13,19950,20150,19930,20130,1052900
VIC,2025-02-14,20250,20250,20100,20130,996500
VIC,2025-02-17,20130,20200,20030,20050,851700
VIC,2025-02-18,20050,20230,19950,20100,1200000
VIC,2025-02-19,20100,20250,20030,20200,1574300
VIC,2025-02-20,20230,20630,20200,20480,2936300
VIC,2025-02-21,20480,20480,20330,20330,1332100
VIC,2025-02-24,20180,20330,20180,20300,1540100
VIC,2025-02-25,20350,20580,20330,20350,1793300
VIC,2025-02-26,20500,20550,20400,20500,1364900
VIC,2025-02-27,20600,20600,20380,20530,1441600
VIC,2025-02-28,20530,20800,20350,20600,2771000
VIC,2025-03-03,20650,21200,20600,21030,2857500
VIC,2025-03-04,21230,21250,20900,20980,3056500
VIC,2025-03-05,21030,21250,21000,21130,2907700
VIC,2025-03-06,21150,21280,21030,21180,2628200
VIC,2025-03-07,21150,22650,21130,22650,11502700
